StudentID,Name,Gender,DOB,Email,Phone,Branch,Year,CGPA,Skills,Hackathons,Papers,Conferences,Sports,Clubs,Internships,Resume_Score,GitHub_Score,LeetCode_Rating,Placement_Probability,Father,Mother,Address
16886,Chaitanya Naik,Male,2006-10-09,gprabhakar@example.net,0743146186,ECE – VLSI Design & Technology,2021,8.29,"Linux,Cloud Computing,C++,NodeJS,Python",1,2,1,0,1,2,60,86,1580,0.55,Shivansh Lanka,Ayushman Vaidya,"H.No. 785, Kapoor Chowk, Ujjain-000369"
16887,Udant Swaminathan,Male,2006-02-22,yash90@example.net,7068658540,ECE – VLSI Design & Technology,2021,6.25,"C++,Linux,TensorFlow,Cloud Computing,Blockchain",4,3,2,2,4,2,53,31,911,0.9,Ishita Kaur,William Dar,"04/367
Wagle Zila
Tiruvottiyur-850068"
16888,Garima Madan,Female,2004-01-09,geetika21@example.org,03954545438,ECE – VLSI Design & Technology,2021,6.39,"DevOps,TensorFlow,AWS,React,Java",5,3,0,1,2,1,66,14,1217,0.62,Thomas Barman,Urishilla Nagar,"17
Tailor Zila
Gaya-379108"
16889,Zinal Nadkarni,Female,2005-03-15,siyer@example.net,8122332789,ECE – VLSI Design & Technology,2021,7.39,"Python,NodeJS,DevOps,Machine Learning,C++",5,0,1,2,2,0,91,97,1581,0.89,Chandran Natt,Ekiya Chaudhari,"49/552, Hegde Zila, Hospet 284793"
16890,Ethan Ray,Female,2006-10-18,zkala@example.org,07372806749,ECE – VLSI Design & Technology,2021,6.11,"Python,TensorFlow,C++,IoT,DevOps",3,0,0,2,2,1,56,0,1603,0.55,Amrita Desai,Jack Tandon,"277, Halder Road
Sultan Pur Majra 608535"
16891,Chanakya Rana,Male,2007-02-19,lalaikshita@example.org,2931917596,ECE – VLSI Design & Technology,2021,6.09,"Cybersecurity,TensorFlow,Python,React,Kubernetes",3,2,2,3,0,2,55,55,2166,0.33,Chavvi Shah,Netra Kashyap,"H.No. 543, Pillay Nagar
Bharatpur 595536"
16892,Peter Kade,Female,2003-09-28,nlala@example.com,+913331139943,ECE – VLSI Design & Technology,2021,7.34,"React,Python,Cybersecurity,Kubernetes,PyTorch",3,3,1,3,2,1,59,21,1729,0.59,Gopal Badami,Ishwar Arora,"H.No. 607
Mahajan Chowk
Berhampur-265139"
16893,Barkha Hayre,Male,2005-10-07,wdyal@example.org,06024057071,ECE – VLSI Design & Technology,2021,9.54,"React,DevOps,Linux,Docker,IoT",2,2,0,1,4,1,60,4,1519,0.85,Anirudh Koshy,Lohit Contractor,"14/44, Pandya Chowk
Jamnagar 542292"
16894,Vedhika Sani,Female,2007-03-27,adesai@example.org,+919845260227,ECE – VLSI Design & Technology,2021,6.91,"IoT,NodeJS,Machine Learning,Linux,Kubernetes",1,0,2,3,0,2,91,32,1754,0.51,Dayamai Kale,Krishna Oza,"78
Bobal Street
Varanasi 707566"
16895,Chaitaly Varughese,Male,2003-05-01,lallamatthew@example.org,+914197212995,ECE – VLSI Design & Technology,2021,9.7,"Deep Learning,TensorFlow,Cloud Computing,Docker,Kubernetes",1,0,0,3,2,1,97,96,1681,0.89,Vedhika Barman,Yug Varghese,"13/184
Verma Zila
Kurnool-148932"
16896,Amol Sarna,Male,2004-11-17,upkaar38@example.com,+910249918806,ECE – VLSI Design & Technology,2021,8.31,"Cybersecurity,Data Science,Cloud Computing,DevOps,NodeJS",1,0,1,2,0,1,56,82,1035,0.47,Priya Bobal,Vidhi Sunder,"45
Zachariah Street
Hosur-494960"
16897,Theodore Dar,Male,2003-05-14,comarkavya@example.com,00313810155,ECE – VLSI Design & Technology,2021,7.72,"Java,Deep Learning,Cloud Computing,Machine Learning,Kubernetes",4,3,2,1,1,1,99,46,2015,0.7,Nikita Mukherjee,Advay Kamdar,"99/629
Koshy Road
Etawah 441330"
16898,Raksha Lall,Male,2004-11-13,fsani@example.net,+919693158128,ECE – VLSI Design & Technology,2021,8.09,"Blockchain,Machine Learning,DevOps,SQL,Cloud Computing",4,2,2,1,2,1,98,54,1602,0.39,Yatin Oak,Indrajit Chatterjee,"69/008, Raj Nagar
Arrah 107636"
16899,Aashi Tailor,Male,2007-09-08,vidhimahal@example.com,08144207003,ECE – VLSI Design & Technology,2021,9.37,"Linux,Data Science,Deep Learning,React,C++",2,1,2,0,4,1,50,5,955,0.63,Qarin Singh,Vamakshi Rama,"H.No. 38
Gara Zila, Kottayam 362258"
16900,Samarth Madan,Female,2006-03-06,walifrado@example.org,+916859598898,ECE – VLSI Design & Technology,2021,8.52,"Python,C++,SQL,Linux,AWS",5,0,2,1,2,1,56,30,869,0.43,Xalak Muni,Omkaar Sundaram,"H.No. 085, Kalla Path
Rohtak 126631"
16901,Falguni Bandi,Male,2007-02-23,sai97@example.org,6508160589,ECE – VLSI Design & Technology,2021,8.57,"PyTorch,Kubernetes,Cybersecurity,Python,React",5,1,1,0,2,0,87,44,1328,0.88,Yashvi Sachdeva,Faraj Chakraborty,"862
Vasa Road, Nellore-427492"
16902,Elijah Lanka,Male,2005-07-19,mittalaayush@example.org,6205857218,ECE – VLSI Design & Technology,2021,9.4,"Docker,Linux,DevOps,PyTorch,Data Science",5,0,2,2,3,2,89,93,1542,0.87,Laksh Narayan,Abeer Mishra,"43/077
Saran Ganj
Jalna-928193"
16903,Arjun Varughese,Male,2005-03-04,hamsini18@example.com,06196796462,ECE – VLSI Design & Technology,2021,8.57,"SQL,PyTorch,Java,C++,Data Science",0,3,2,2,0,1,99,88,2137,0.54,Dev Nath,Eiravati De,"02
Bora Road, Agra 578027"
16904,Jeet Upadhyay,Male,2005-07-27,senguptaowen@example.net,9799835614,ECE – VLSI Design & Technology,2021,9.4,"Deep Learning,NodeJS,React,TensorFlow,Linux",1,2,0,2,0,1,95,42,1855,0.43,Ganga Pant,Eiravati Chauhan,"30/210, Seshadri Zila, Raiganj-991699"
16905,Sanya Narayan,Female,2004-02-18,rishi79@example.com,05490040478,ECE – VLSI Design & Technology,2021,7.92,"PyTorch,Cybersecurity,NodeJS,Docker,IoT",1,1,2,3,2,2,53,2,1410,0.4,Saksham Randhawa,Sara Sarkar,"72/74
Bhatnagar Chowk, Chittoor-941490"
16906,Dipta Ghose,Male,2006-06-11,fchacko@example.com,09998798384,ECE – VLSI Design & Technology,2021,6.97,"NodeJS,Data Science,AWS,TensorFlow,Machine Learning",1,0,2,3,0,1,56,60,1810,0.36,Ijaya Borah,Udyati Lala,"32, Batra
Kadapa-820624"
16907,Caleb Kannan,Male,2005-10-26,yparmar@example.org,02624518281,ECE – VLSI Design & Technology,2021,6.07,"IoT,Python,Deep Learning,Kubernetes,TensorFlow",5,1,0,1,3,2,62,70,1356,0.79,Abha Venkataraman,Jagvi Nayar,"H.No. 40
Bajwa Nagar, Suryapet-787313"
16908,Vidhi Jaggi,Male,2002-05-07,mitalivala@example.org,3087725491,ECE – VLSI Design & Technology,2021,8.37,"React,Data Science,Deep Learning,Java,Cloud Computing",2,0,1,1,3,0,56,41,1460,0.44,Mitesh Bala,Chaaya Golla,"H.No. 32
Handa Marg
Indore 001150"
16909,Kai Prabhu,Male,2006-12-05,karan75@example.com,0155291996,ECE – VLSI Design & Technology,2021,7.74,"Kubernetes,Linux,Java,Deep Learning,React",1,0,0,1,1,2,83,22,1089,0.47,Wakeeta Kanda,Gayathri Bora,"253
Sachar Street, Allahabad-751145"
16910,Barkha Murthy,Male,2008-01-29,yastidugar@example.net,+912651494981,ECE – VLSI Design & Technology,2021,7.31,"DevOps,Cloud Computing,NodeJS,React,Data Science",1,1,2,0,2,2,67,74,1820,0.52,Wridesh Chauhan,Robert Ahuja,"50, Agate Street
Silchar 547127"
16911,Ojas Gara,Male,2007-04-05,mkalita@example.org,+918498107250,ECE – VLSI Design & Technology,2021,9.15,"PyTorch,Docker,Kubernetes,Java,AWS",3,3,0,3,3,0,51,99,1653,0.71,Matthew Varughese,Caleb Dey,"13/756
Mishra Path
Thanjavur-181548"
16912,David Saraf,Female,2002-07-22,etabains@example.org,08653581894,ECE – VLSI Design & Technology,2021,9.25,"Data Science,Java,Blockchain,C++,IoT",0,1,2,1,0,0,71,65,1607,0.84,Hemal Agarwal,Janaki Sha,"32/967, Cheema Zila
Katni-302925"
16913,Falak Bhandari,Male,2004-06-08,bhardwajabeer@example.org,09511069003,ECE – VLSI Design & Technology,2021,7.78,"PyTorch,DevOps,Java,SQL,Docker",5,3,2,1,1,0,66,79,1612,0.39,Omisha Vasa,Jagdish Dora,"79/613
Peri Nagar, Bhusawal 219894"
16914,Charan Saha,Female,2006-05-25,yashawinibajaj@example.com,+916724578077,ECE – VLSI Design & Technology,2021,7.11,"SQL,Docker,Machine Learning,AWS,Cybersecurity",0,3,0,2,4,2,80,39,2139,0.69,Isaiah Narain,Maanas Dixit,"60
Chakraborty Nagar, Tirunelveli 334451"
16915,Onveer Varughese,Male,2003-06-29,dalbir60@example.org,1394407850,ECE – VLSI Design & Technology,2021,7.74,"Cloud Computing,DevOps,PyTorch,Data Science,Linux",2,2,0,2,4,1,86,25,925,0.78,Samarth Mahajan,Jagvi Dey,"31/86
Mahajan Nagar
Mysore-421775"
16916,Shivansh Raghavan,Male,2007-10-03,arya49@example.net,2381344822,ECE – VLSI Design & Technology,2021,6.56,"Blockchain,React,Machine Learning,SQL,Linux",0,0,0,2,2,1,77,28,1882,0.76,Umang Venkatesh,Janya Varughese,"34/609
Chandra Zila
Miryalaguda 129220"
16917,Imaran Borra,Male,2006-10-04,qprashad@example.com,+919033826342,ECE – VLSI Design & Technology,2021,6.35,"NodeJS,AWS,Data Science,Deep Learning,Linux",1,2,2,3,1,2,98,73,801,0.79,Devika Kothari,Yadavi Hayer,"22/50
Tara Road, Tinsukia 718570"
16918,Samesh Bora,Male,2002-11-24,viraj60@example.com,2899098909,ECE – VLSI Design & Technology,2021,6.24,"Kubernetes,Deep Learning,Blockchain,Cloud Computing,AWS",5,0,0,1,2,1,53,0,2166,0.66,Warinder Parmar,Samuel Murthy,"H.No. 101, Pandit Path, Chandrapur 512457"
16919,Ekbal Nair,Female,2004-09-16,yastigera@example.net,+910370224572,ECE – VLSI Design & Technology,2021,6.42,"SQL,PyTorch,NodeJS,React,Blockchain",5,0,2,1,4,0,84,63,906,0.72,Fariq Srivastava,Rohan Bhat,"73, Baral Marg
Ahmedabad-365993"
16920,Viraj Malhotra,Female,2008-03-04,kgopal@example.com,9375200005,ECE – VLSI Design & Technology,2021,8.24,"Blockchain,AWS,Linux,Cloud Computing,PyTorch",3,2,0,1,3,1,54,38,1077,0.58,Hritik Bhasin,Girik Pall,"H.No. 40, Khalsa Marg
Khammam-651453"
16921,Yashodhara Mital,Male,2004-02-05,kumarekavir@example.com,05553298022,ECE – Robotics,2021,9.33,"PyTorch,Cybersecurity,Machine Learning,TensorFlow,Docker",1,2,2,2,2,0,84,27,970,0.38,Raghav Brahmbhatt,Yuvraj Yadav,"H.No. 03, Comar Chowk, Cuttack 576370"
16922,Dalaja Mammen,Male,2004-10-12,hemanghalder@example.com,+910747523074,ECE – Robotics,2021,9.45,"Machine Learning,PyTorch,TensorFlow,Deep Learning,Python",3,3,1,1,1,0,97,100,2149,0.68,Idika Chana,Yahvi Mangal,"552, Sunder Marg, Anand 203634"
16923,Bimala Mitter,Male,2007-11-02,pillaychristopher@example.net,07842427302,ECE – Robotics,2021,7.2,"Kubernetes,React,Java,Linux,TensorFlow",1,0,2,2,0,2,72,32,1475,0.9,Shravya Patil,Turvi Kalla,"H.No. 390
Dugar Circle
Durgapur 761179"
16924,Sathvik Edwin,Female,2005-09-18,george71@example.org,9771056019,ECE – Robotics,2021,6.09,"Kubernetes,Linux,Data Science,DevOps,Machine Learning",3,2,0,3,0,0,96,64,1092,0.92,Devika Hari,Praneel Jaggi,"803, Chada Circle
Firozabad 018781"
16925,Aarini Guha,Male,2007-07-04,nimratdayal@example.org,+917532931608,ECE – Robotics,2021,9.6,"TensorFlow,Cybersecurity,Python,PyTorch,Linux",5,1,0,3,3,1,93,60,2069,0.8,Manthan Bansal,Alexander Amble,"H.No. 887, Pradhan Zila, Bally-929312"
16926,Jai Srinivas,Female,2005-11-23,zilmilratta@example.org,+914142114688,ECE – Robotics,2021,8.67,"Docker,NodeJS,PyTorch,Python,DevOps",0,3,1,0,4,2,50,37,852,0.86,Vasatika Dey,Mohini Kalita,"H.No. 17, Korpal Ganj
Bahraich-154214"
16927,Sanaya Rattan,Female,2005-09-01,lchoudhry@example.org,03627451679,ECE – Robotics,2021,7.98,"C++,Python,Java,AWS,SQL",4,0,0,3,1,2,81,2,1986,0.49,Nitara Chandran,Nirja Gole,"H.No. 74
Zachariah Ganj
Avadi 621098"
16928,Bhavika Soman,Female,2006-02-15,vinayajani@example.net,00178922571,ECE – Robotics,2021,9.44,"Machine Learning,Kubernetes,React,NodeJS,TensorFlow",4,1,0,0,2,0,80,31,1405,0.68,Ekbal Salvi,Pallavi Ramakrishnan,"47
Hayer Path, Varanasi 822747"
16929,Chakradev Kohli,Male,2004-03-13,upasna18@example.org,+915256832037,ECE – Robotics,2021,8.82,"Linux,Kubernetes,Cloud Computing,AWS,Deep Learning",5,0,1,1,4,2,68,60,901,0.68,Hredhaan Prashad,Tamanna Suri,"74, Kapoor Zila
Danapur-639557"
16930,Ishaan Sur,Male,2006-01-17,gaurangsarraf@example.org,09636200457,ECE – Robotics,2021,8.32,"DevOps,Python,AWS,NodeJS,IoT",4,3,1,3,2,2,66,92,867,0.54,Eta Goda,Waida Bains,"92/322, Prashad Road
Mira-Bhayandar 037517"
16931,Agastya Raj,Female,2005-02-16,bhavanihanda@example.org,+911941176116,ECE – Robotics,2021,9.21,"Kubernetes,Cloud Computing,C++,PyTorch,Java",3,3,2,2,0,2,89,81,1211,0.67,Yasti Deol,Radhika Dave,"H.No. 358, Borah Chowk
Siwan-336348"
16932,Eesha Tata,Female,2005-05-15,lallpahal@example.net,2853101162,ECE – Robotics,2021,9.33,"DevOps,C++,Blockchain,IoT,TensorFlow",4,3,2,0,4,2,93,0,1251,0.35,Dominic Khanna,Jason Mitter,"119
Sundaram Circle
Parbhani 411721"
16933,Utkarsh Chakraborty,Male,2003-10-02,vanya49@example.org,+916737614828,ECE – Robotics,2021,6.75,"Java,SQL,Deep Learning,DevOps,Linux",3,1,0,3,3,1,77,49,1356,0.88,Fariq Sastry,Jacob Mangal,"H.No. 340, Kaur Zila
Solapur 157722"
16934,Yuvraj Reddy,Male,2004-12-14,zaitra96@example.com,06113806727,ECE – Robotics,2021,9.57,"Python,Docker,IoT,Data Science,SQL",1,2,1,2,1,2,92,74,2119,0.84,Zehaan Das,Anvi Parikh,"H.No. 32
Mannan Circle
Udupi-365341"
16935,Bina Seth,Female,2005-11-16,zsunder@example.net,03430956091,ECE – Robotics,2021,8.14,"Cybersecurity,Python,Deep Learning,Docker,TensorFlow",0,2,2,1,2,1,96,93,1594,0.72,Gaurangi Khatri,Anvi Nayak,"55/153, Bandi Circle, Kirari Suleman Nagar-189334"
16936,Gauri Din,Male,2003-05-23,qswaminathan@example.com,+918475754738,ECE – Robotics,2021,6.38,"Machine Learning,Linux,SQL,Data Science,TensorFlow",2,0,2,2,0,0,80,98,1463,0.81,Ijaya Rajan,Onkar Nadkarni,"083, Agarwal Road
Jodhpur-939962"
16937,Chandresh Bali,Female,2004-06-29,valatamanna@example.net,5262759156,ECE – Robotics,2021,6.91,"Docker,Blockchain,Machine Learning,Cybersecurity,SQL",0,1,2,2,4,0,57,21,1835,0.32,Mohammed Balakrishnan,Robert Kunda,"03/35
Natarajan Marg, Eluru-591115"
16938,Yatan Bhakta,Female,2003-09-16,tgandhi@example.com,05050121914,ECE – Robotics,2021,9.17,"TensorFlow,React,Deep Learning,Blockchain,SQL",0,3,2,3,3,1,88,17,1685,0.94,Anvi Sura,Ethan Purohit,"91/97, Chopra Circle
Motihari-397707"
16939,Tamanna Vaidya,Male,2004-08-03,krishnapant@example.org,5572316481,ECE – Robotics,2021,6.49,"Java,Blockchain,Machine Learning,PyTorch,AWS",1,1,2,0,2,2,61,78,811,0.66,Vamakshi Bera,Vasatika Buch,"40, Golla Ganj, Khammam 134129"
16940,Timothy Mukherjee,Female,2003-03-07,dixitwazir@example.org,01032723710,ECE – Robotics,2021,6.43,"TensorFlow,Machine Learning,Linux,Docker,Data Science",0,1,1,0,0,0,56,48,1949,0.54,Yug Zacharia,Radhika Srinivas,"805
Sekhon Road, Panvel 269080"
16941,Wishi Zacharia,Male,2006-03-29,ebaral@example.com,7365497827,ECE – Robotics,2021,7.93,"Kubernetes,Blockchain,Linux,React,Docker",1,1,0,1,1,1,98,13,1023,0.33,Qarin Narain,Manbir Chadha,"320, Maharaj Nagar
Dehri 125725"
16942,Idika Raghavan,Female,2005-10-11,babuharish@example.com,00699686718,ECE – Robotics,2021,6.08,"TensorFlow,Kubernetes,Docker,NodeJS,IoT",1,3,2,1,1,2,65,18,1691,0.37,Timothy Purohit,Onkar Sagar,"652, Chand
Ambattur-227000"
16943,Anya Sengupta,Female,2003-02-10,adityamanne@example.org,8881034925,ECE – Robotics,2021,7.04,"Deep Learning,NodeJS,Cloud Computing,Kubernetes,React",1,2,2,1,2,0,98,55,979,0.93,Rayaan Lad,Alka Rana,"677, Lata Chowk, Imphal 556231"
16944,Udant Oza,Male,2005-10-23,vaishnavi42@example.org,+910704880535,ECE – Robotics,2021,9.0,"C++,Kubernetes,NodeJS,Data Science,Cybersecurity",0,1,2,0,1,1,70,19,1802,0.84,Kavya Purohit,Yatin Nazareth,"84/107
Narasimhan Zila
Tenali-369274"
16945,Kai Sandhu,Male,2002-08-05,sai86@example.org,6926686377,ECE – Robotics,2021,7.44,"Deep Learning,Machine Learning,Cybersecurity,Python,SQL",1,0,1,1,2,1,69,96,1609,0.48,Jagdish Patel,Caleb Bhandari,"45/51
Taneja Nagar
Haldia 590853"
16946,Zansi Bail,Male,2002-05-28,tsaxena@example.net,00059050232,ECE – Robotics,2021,9.34,"Cybersecurity,Deep Learning,Blockchain,IoT,Linux",1,1,1,2,3,0,61,60,1205,0.78,Pahal Borah,Samar Pal,"65/78, Mallick Road, Katni 921103"
16947,Vedant Rajagopalan,Male,2003-03-28,samar23@example.com,07068324822,ECE – Robotics,2021,7.89,"IoT,Blockchain,Linux,Data Science,Docker",4,0,0,2,3,0,99,87,1654,0.35,Vedika Keer,Harsh Subramanian,"H.No. 372, Sahota Ganj
Mira-Bhayandar-149765"
16948,Gaurangi Bhatnagar,Female,2007-07-23,devanshbansal@example.com,06301369258,ECE – Robotics,2021,6.98,"AWS,Python,Cybersecurity,React,SQL",4,1,1,3,1,2,93,35,1326,0.53,Lakshit Nori,Chakrika Ramaswamy,"98, Balasubramanian Road
Avadi-284518"
16949,Nakul Gill,Male,2006-08-16,raoyash@example.com,3830391254,ECE – Robotics,2021,9.32,"Cloud Computing,Kubernetes,AWS,DevOps,TensorFlow",5,1,0,3,1,2,90,3,866,0.35,Riya Reddy,Advika Hegde,"13/43
Sanghvi Nagar, Nadiad 982692"
16950,Yash Keer,Male,2004-11-13,warjas15@example.com,+913045413733,ECE – Robotics,2021,8.01,"IoT,Linux,Machine Learning,Docker,C++",3,3,1,1,2,1,71,77,1323,0.93,Yamini Nair,Rajata Bail,"61/54, Sehgal Nagar, Jalna-804339"
16951,Bakhshi Acharya,Female,2006-06-24,thayre@example.net,+916720865702,ECE – Robotics,2021,8.58,"Blockchain,IoT,Java,Deep Learning,C++",2,0,0,1,1,1,51,30,1781,0.85,Vansha Shetty,Arunima Patil,"H.No. 62, Talwar Nagar, Amaravati 608104"
16952,Bishakha Choudhary,Male,2007-03-16,trandhawa@example.com,07270209658,ECE – Robotics,2021,7.9,"Linux,Data Science,Cloud Computing,Java,AWS",2,3,1,2,0,0,53,35,1905,0.73,Tara Choudhry,Balveer Vora,"130
Lalla Path
Kota 828944"
16953,Ayushman Saxena,Female,2003-11-23,garima44@example.net,08560650453,ECE – Robotics,2021,7.54,"Docker,C++,Cybersecurity,Java,TensorFlow",3,1,0,1,0,1,97,47,1475,0.38,Lila Parmar,Sanya Gara,"H.No. 500, Basak Street
Kalyan-Dombivli-772355"
16954,Advaith Sama,Male,2006-07-10,sarafekavir@example.com,4322867516,ECE – Robotics,2021,6.58,"IoT,Kubernetes,React,Docker,Blockchain",3,3,2,1,2,1,78,27,1383,0.59,Saanvi Subramanian,Onkar Sampath,"48, Char Ganj
Tiruvottiyur-523110"
16955,Pavani Hayre,Female,2004-05-02,dalbir24@example.net,+911386575512,ECE – Robotics,2021,7.12,"Linux,SQL,Blockchain,C++,Deep Learning",2,1,1,2,2,1,99,38,1874,0.49,Arunima Agate,Netra Narayanan,"42, Sood Circle, Chittoor-043587"
16956,Vidhi Pradhan,Male,2005-10-04,wsarna@example.net,07095965233,ECE – Robotics,2021,9.63,"TensorFlow,AWS,React,Cybersecurity,PyTorch",2,3,2,2,4,1,56,21,1305,0.94,Pranav Keer,Warda Walia,"H.No. 265
Vala Zila
Pali-646292"
16957,Hiral Peri,Male,2007-10-14,sachdevakabir@example.net,05386520216,ECE – Robotics,2021,8.62,"Java,Deep Learning,Python,Data Science,C++",0,1,0,3,0,0,50,76,1552,0.61,Guneet Mangal,Yutika Konda,"H.No. 536
Dani, Hosur-902777"
16958,Kevin Buch,Male,2007-09-27,dubechasmum@example.org,09759573990,ECE – Robotics,2021,6.91,"Java,Kubernetes,Deep Learning,TensorFlow,IoT",3,2,1,2,3,2,73,85,896,0.35,Mitesh Trivedi,Ranveer Rajagopalan,"H.No. 994
Dube Street, Dhanbad 107806"
16959,Vedant Dugal,Female,2003-01-08,gabrielsama@example.com,0963203061,ECE – Robotics,2021,8.23,"NodeJS,PyTorch,Cybersecurity,TensorFlow,Docker",2,0,0,1,0,1,50,81,2082,0.64,Daniel Tailor,Wahab Oommen,"H.No. 168, Bumb, Kumbakonam-783081"
16960,Zaitra Boase,Female,2005-09-12,mbhakta@example.com,9730273149,ECE – Robotics,2021,9.48,"Java,C++,Deep Learning,Docker,NodeJS",3,2,1,0,3,1,70,15,1196,0.9,Brijesh Pai,Chandran Krishnan,"92, Prasad
Farrukhabad 607937"
16961,Yashodhara Bassi,Male,2007-10-17,mohammedarya@example.net,9644569530,ECE – Robotics,2021,8.95,"Blockchain,Kubernetes,Docker,React,C++",3,1,2,0,2,2,74,8,1515,0.52,Sneha Pal,Yagnesh Wadhwa,"94/15
Bhalla Marg, Patiala 422879"
16962,Parth Bera,Male,2007-05-21,yoza@example.org,2875417538,ECE – Robotics,2021,9.35,"Kubernetes,NodeJS,SQL,DevOps,TensorFlow",0,1,1,2,3,0,77,89,2012,0.64,Ikshita Bajaj,Laban Devan,"H.No. 637
Lal Road, Muzaffarpur 566178"
16963,Saanvi Banerjee,Female,2002-07-24,adyadhaliwal@example.net,6504617084,ECE – Robotics,2021,8.38,"PyTorch,Kubernetes,SQL,C++,Docker",0,3,2,2,4,2,53,43,2036,0.95,Shivani Dutt,Advik Baral,"53
Bhalla Zila
Howrah-904275"
16964,Falguni Malhotra,Female,2005-07-22,bhavika67@example.net,4576856138,ECE – Robotics,2021,9.52,"PyTorch,DevOps,NodeJS,Deep Learning,SQL",5,3,2,1,0,2,74,63,1356,0.41,Ekani Subramaniam,Urmi Deshpande,"469, Khare Marg
Sikar 803045"
16965,Bhanumati Chahal,Male,2006-10-23,bsubramaniam@example.net,05678821225,ECE – Robotics,2021,6.33,"Kubernetes,C++,Cloud Computing,DevOps,NodeJS",1,1,2,2,2,0,93,92,813,0.91,Amol Mitter,Vasana Sharma,"82/50, Bath Chowk, Guna 177701"
16966,Adweta Sant,Female,2002-06-14,lthaman@example.org,+916645804911,ECE – Robotics,2021,9.41,"Docker,Java,Kubernetes,Cloud Computing,Linux",3,1,1,2,1,0,54,71,1100,0.5,Rudra Sundaram,Hitesh Chana,"H.No. 191, Kuruvilla Road
Muzaffarpur-666647"
16967,Kabir Soman,Female,2004-11-15,keya31@example.net,+918289670898,ECE – Robotics,2021,8.79,"Kubernetes,Deep Learning,Linux,AWS,Docker",2,1,0,3,3,1,98,3,1020,0.79,Harinakshi Garg,Pavani Sangha,"68
Devi Path
Bhiwani 348911"
16968,Unni Subramanian,Female,2006-05-21,babuekapad@example.net,1445808244,ECE – Robotics,2021,7.94,"Deep Learning,SQL,Docker,DevOps,React",2,0,0,1,2,1,95,88,906,0.79,Logan Menon,Geetika Kala,"64/03
Ray Road
Jamnagar 478224"
16969,Geetika Hari,Male,2008-01-11,karteerth@example.net,+914567014726,ECE – Robotics,2021,7.4,"Linux,TensorFlow,Docker,NodeJS,AWS",3,3,0,0,4,0,63,67,887,0.77,Jeevika Shan,Hardik Venkatesh,"72/84
Purohit Nagar, Tumkur 323699"
16970,Riya Majumdar,Male,2006-10-23,morardaksh@example.com,0265253242,ECE – Robotics,2021,8.03,"Python,AWS,Data Science,PyTorch,Blockchain",3,0,1,2,4,0,74,27,1323,0.42,Chavvi Ratta,Urvashi Wagle,"089, Ramesh Ganj
Gwalior-563264"
16971,Unnati Ramakrishnan,Female,2003-11-21,taraksem@example.com,00600074033,ECE – Robotics,2021,7.15,"NodeJS,Java,Kubernetes,AWS,Cybersecurity",0,3,1,3,3,2,61,6,971,0.62,Prisha Khatri,Hitesh Vohra,"99/660, Atwal
Guntakal 551947"
16972,Rachita Raghavan,Male,2002-05-17,nikitamittal@example.net,06319212101,ECE – Robotics,2021,7.29,"Data Science,Python,Java,TensorFlow,Cloud Computing",1,1,0,0,3,2,60,43,841,0.62,Zayyan Mitra,Falak Borde,"H.No. 30
Gara Path
Howrah-882664"
16973,Vasana Chander,Female,2006-04-14,jiyer@example.com,09685309667,ECE – Robotics,2021,6.59,"C++,DevOps,Docker,Java,SQL",1,2,0,2,2,1,69,19,1385,0.38,Warinder Rau,Jai Sen,"45
Sandal Street
Muzaffarnagar-601223"
16974,Chakrika Palan,Female,2005-02-13,gaganbava@example.org,5720065067,ECE – Robotics,2021,9.6,"Deep Learning,SQL,Blockchain,C++,Cloud Computing",4,2,2,3,1,1,77,12,803,0.92,Pratyush Walla,Deepa Dube,"61, Narula Nagar, Khora -181684"
16975,Isha Seth,Female,2007-04-10,anusha27@example.org,01439496807,ECE – Robotics,2021,6.74,"SQL,Docker,Deep Learning,C++,PyTorch",3,2,2,3,4,1,77,69,1253,0.59,Rushil Patla,Tamanna Seshadri,"H.No. 488, Balan Chowk, Narasaraopet 208289"
