Year,StudentID,Name,Branch,CGPA,Skills,Company,Package,Status,Placed_Date,Backlogs,Attendance,Hackathons,Sports,Papers,Conferences,Internships,Clubs,Semester,Maths,DSA,OS,DBMS,AI,Student_Rank,Min_Rank_For_Interview,Placement_Probability_%,Resume_Score,Eligible_For_Interview
2018,2018_S945,Student_4545,AI,6.94,"DevOps, Python, Data Analytics",PwC India,709366,Placed,7/8/2018,1,79,0,1,0,0,1,2,5,67,79,70,77,59,243,4,67.4,12,FALSE
2018,2018_S945,Student_4545,AI,6.94,"DevOps, Python, Data Analytics",Wipro,2401860,Attended,,0,96,3,0,0,2,0,1,5,73,75,72,73,61,62,3,69.4,26,FALSE
2018,2018_S946,Student_4546,AI,9.7,"Web Development, DevOps, Java",Persistent Systems,2425234,Rejected,,0,94,1,2,1,2,1,0,8,95,87,95,94,87,76,4,100,27,FALSE
2018,2018_S946,Student_4546,AI,9.7,"Web Development, DevOps, Java",Samsung R&D India,334024,Rejected,,1,96,2,1,1,0,0,1,4,95,90,95,95,95,447,4,92,21,FALSE
2018,2018_S947,Student_4547,MECH,7.82,"Artificial Intelligence, Java, Machine Learning",Zensar Technologies,2682757,Placed,8/24/2018,1,75,3,0,2,1,2,0,7,72,78,71,77,81,397,4,79.2,47,FALSE
2018,2018_S947,Student_4547,MECH,7.82,"Artificial Intelligence, Java, Machine Learning",Reliance Jio,1840845,Rejected,,0,84,0,2,1,1,2,2,6,82,83,70,74,73,52,4,84.2,30,FALSE
2018,2018_S948,Student_4548,CSE,7.67,"Python, Artificial Intelligence, Machine Learning",Capgemini India,1997365,Attended,,0,94,3,2,0,2,2,3,5,84,83,72,66,80,283,4,82.7,44,FALSE
2018,2018_S948,Student_4548,CSE,7.67,"Python, Artificial Intelligence, Machine Learning",Infosys BPM,2245640,Placed,2/13/2018,0,86,0,1,1,1,1,3,4,72,86,81,72,79,476,4,79.7,27,FALSE
2018,2018_S949,Student_4549,EEE,6.91,"Python, Cyber Security, Java",Paytm,2536532,Placed,2/19/2018,0,89,3,2,1,1,0,1,2,79,65,67,68,75,385,4,69.1,30,FALSE
2018,2018_S949,Student_4549,EEE,6.91,"Python, Cyber Security, Java",KPMG India,2478017,Placed,11/4/2018,1,95,3,1,1,2,2,2,1,69,78,70,59,72,488,4,70.1,49,FALSE
2018,2018_S950,Student_4550,EEE,8.7,"Java, Artificial Intelligence, DevOps",IBM India,2571656,Placed,10/2/2018,0,89,2,2,0,0,1,1,6,91,89,85,90,93,100,4,90,19,FALSE
2018,2018_S950,Student_4550,EEE,8.7,"Java, Artificial Intelligence, DevOps",Razorpay,1297670,Rejected,,0,88,2,2,0,2,1,0,6,80,78,76,76,89,284,4,90,24,FALSE
2018,2018_S951,Student_4551,IT,7.46,"Web Development, DevOps, Java",Reliance Jio,2102578,Placed,10/24/2018,0,80,2,1,1,2,0,3,8,84,80,82,81,77,415,4,74.6,35,FALSE
2018,2018_S951,Student_4551,IT,7.46,"Web Development, DevOps, Java",Wipro,2537058,Placed,7/17/2018,0,85,0,0,1,1,2,2,8,74,71,83,84,81,374,3,80.6,30,FALSE
2018,2018_S952,Student_4552,MECH,6.28,"Machine Learning, SQL, Artificial Intelligence",KPMG India,1996362,Rejected,,0,81,3,2,1,2,0,0,2,69,59,55,66,66,36,4,62.8,31,TRUE
2018,2018_S952,Student_4552,MECH,6.28,"Machine Learning, SQL, Artificial Intelligence",Accenture India,481393,Placed,12/14/2018,0,96,2,1,0,0,0,3,1,65,60,66,55,55,240,4,62.8,19,FALSE
2018,2018_S953,Student_4553,IT,8.24,"DevOps, Python, Artificial Intelligence",DRDO Contractor,2513406,Rejected,,0,95,3,1,2,2,1,1,4,84,81,88,76,88,391,4,85.4,48,FALSE
2018,2018_S953,Student_4553,IT,8.24,"DevOps, Python, Artificial Intelligence",Larsen & Toubro,1531010,Rejected,,1,92,3,1,2,2,2,1,1,73,90,84,87,88,439,4,83.4,54,FALSE
2018,2018_S954,Student_4554,DS,9.26,"Cyber Security, Cloud Computing, Java",Mphasis,2441771,Attended,,0,84,0,1,1,0,0,0,3,95,84,87,95,85,46,4,92.6,8,FALSE
2018,2018_S954,Student_4554,DS,9.26,"Cyber Security, Cloud Computing, Java",Larsen & Toubro,526351,Rejected,,0,89,2,2,0,0,2,0,8,95,95,92,83,93,385,4,98.6,22,FALSE
2018,2018_S955,Student_4555,IT,9.68,"Artificial Intelligence, Cyber Security, Python",ISRO Contractor,1015577,Placed,7/10/2018,1,87,3,1,1,1,0,3,6,89,95,95,95,90,240,4,91.8,36,FALSE
2018,2018_S955,Student_4555,IT,9.68,"Artificial Intelligence, Cyber Security, Python",HCL Technologies,971999,Placed,7/23/2018,1,87,3,1,0,2,0,1,7,86,95,93,95,89,45,4,91.8,26,FALSE
2018,2018_S956,Student_4556,IT,6.17,"Artificial Intelligence, Cloud Computing, Web Development",Deloitte India,1413664,Placed,1/4/2018,0,94,0,2,2,1,1,0,1,60,55,59,65,69,380,4,64.7,26,FALSE
2018,2018_S956,Student_4556,IT,6.17,"Artificial Intelligence, Cloud Computing, Web Development",Mahindra & Mahindra,2556483,Placed,12/9/2018,0,77,0,1,0,0,2,0,6,57,67,55,57,67,226,4,67.7,12,FALSE
2018,2018_S957,Student_4557,CSE,9.68,"Artificial Intelligence, Web Development, Data Analytics",Mphasis,2144975,Rejected,,0,94,0,2,0,1,1,3,7,86,95,89,95,95,122,4,99.8,19,FALSE
2018,2018_S957,Student_4557,CSE,9.68,"Artificial Intelligence, Web Development, Data Analytics",Zensar Technologies,901952,Placed,3/19/2018,0,86,1,0,0,2,0,2,8,90,95,89,94,93,347,4,96.8,19,FALSE
2018,2018_S958,Student_4558,ECE,8.1,"Cloud Computing, Java, Python",KPMG India,912026,Placed,4/26/2018,0,81,2,2,2,2,0,2,4,82,76,90,89,81,215,4,81,40,FALSE
2018,2018_S958,Student_4558,ECE,8.1,"Cloud Computing, Java, Python",Mindtree,1142332,Rejected,,1,76,3,1,0,2,1,0,6,88,91,81,84,72,227,4,79,29,FALSE
2018,2018_S959,Student_4559,EEE,7.42,"DevOps, Machine Learning, Artificial Intelligence",Razorpay,703048,Placed,1/19/2018,0,78,3,2,1,0,2,0,5,76,76,71,76,79,171,4,80.2,35,FALSE
2018,2018_S959,Student_4559,EEE,7.42,"DevOps, Machine Learning, Artificial Intelligence",Flipkart,488944,Rejected,,0,87,0,1,1,2,2,1,4,81,75,83,73,78,265,4,80.2,31,FALSE
2018,2018_S960,Student_4560,EEE,8.02,"DevOps, Java, Artificial Intelligence",Flipkart,2231947,Placed,3/14/2018,0,84,0,1,2,0,2,1,5,80,83,89,88,84,451,4,86.2,31,FALSE
2018,2018_S960,Student_4560,EEE,8.02,"DevOps, Java, Artificial Intelligence",Intel India,1966485,Attended,,0,90,1,2,1,0,2,3,3,83,85,87,78,81,178,4,86.2,34,FALSE
2018,2018_S961,Student_4561,CSE,6.38,"Cloud Computing, Web Development, Python",Flipkart,1514167,Rejected,,0,79,1,2,2,0,2,2,4,61,60,70,56,65,334,4,69.8,39,FALSE
2018,2018_S961,Student_4561,CSE,6.38,"Cloud Computing, Web Development, Python",PhonePe,2753629,Rejected,,1,91,0,2,0,0,0,1,2,71,57,55,68,65,87,4,58.8,3,FALSE
2018,2018_S962,Student_4562,EEE,9.61,"SQL, Artificial Intelligence, Machine Learning",Persistent Systems,322507,Placed,5/16/2018,1,95,0,1,2,2,2,1,5,95,95,95,94,95,443,4,97.1,39,FALSE
2018,2018_S962,Student_4562,EEE,9.61,"SQL, Artificial Intelligence, Machine Learning",Freshworks,2192231,Attended,,1,87,3,1,0,0,0,1,5,95,94,94,94,95,483,4,91.1,18,FALSE
2018,2018_S963,Student_4563,CSE,6.46,"Machine Learning, Web Development, DevOps",Tech Mahindra,1458195,Placed,4/26/2018,0,78,0,1,1,1,2,2,6,67,65,60,73,55,381,3,70.6,30,FALSE
2018,2018_S963,Student_4563,CSE,6.46,"Machine Learning, Web Development, DevOps",MakeMyTrip,2018478,Attended,,1,90,2,1,1,1,0,1,3,71,72,71,69,57,124,4,59.6,25,FALSE
2018,2018_S964,Student_4564,MECH,6.11,"Web Development, DevOps, Data Analytics",Accenture India,878109,Placed,11/6/2018,0,84,2,2,0,2,0,2,2,55,67,64,65,69,184,4,61.1,24,FALSE
2018,2018_S964,Student_4564,MECH,6.11,"Web Development, DevOps, Data Analytics",Samsung R&D India,1040904,Placed,9/3/2018,1,96,3,0,2,0,2,1,3,71,66,58,63,55,472,4,62.1,46,FALSE
2018,2018_S965,Student_4565,IT,8.25,"Java, Artificial Intelligence, SQL",Hexaware,1921348,Rejected,,0,97,3,0,1,1,0,1,6,80,79,83,72,91,43,4,82.5,30,FALSE
2018,2018_S965,Student_4565,IT,8.25,"Java, Artificial Intelligence, SQL",Zensar Technologies,868366,Placed,12/9/2018,0,87,3,2,0,0,0,1,7,82,76,85,81,90,402,4,82.5,18,FALSE
2018,2018_S966,Student_4566,CSE,9.25,"DevOps, Artificial Intelligence, Data Analytics",Samsung R&D India,374745,Placed,5/12/2018,0,91,0,0,1,2,0,0,1,95,95,87,84,91,22,4,92.5,16,TRUE
2018,2018_S966,Student_4566,CSE,9.25,"DevOps, Artificial Intelligence, Data Analytics",Byju's,2072612,Placed,10/15/2018,0,85,2,1,0,1,1,2,7,95,85,90,95,95,453,4,95.5,26,FALSE
2018,2018_S967,Student_4567,AI,8.41,"DevOps, Data Analytics, Web Development",Microsoft India,2074476,Placed,8/8/2018,0,93,3,2,1,2,0,3,3,79,85,82,74,83,460,4,84.1,40,FALSE
2018,2018_S967,Student_4567,AI,8.41,"DevOps, Data Analytics, Web Development",IBM India,2784733,Placed,1/17/2018,0,75,3,1,0,0,2,2,1,92,85,75,93,94,492,4,90.1,33,FALSE
2018,2018_S968,Student_4568,IT,9.41,"Web Development, Cloud Computing, Python",Mindtree,2535632,Rejected,,0,79,1,2,0,2,0,0,2,90,95,95,87,88,492,4,94.1,13,FALSE
2018,2018_S968,Student_4568,IT,9.41,"Web Development, Cloud Computing, Python",Persistent Systems,1221657,Attended,,0,96,1,2,1,1,1,3,1,95,95,95,87,87,143,4,97.1,32,FALSE
2018,2018_S969,Student_4569,IT,8.66,"SQL, Web Development, Machine Learning",IBM India,1045089,Attended,,1,87,3,1,1,1,0,0,5,90,85,85,77,82,133,4,81.6,27,FALSE
2018,2018_S969,Student_4569,IT,8.66,"SQL, Web Development, Machine Learning",Google India,2269880,Placed,7/25/2018,0,79,2,2,1,1,2,1,1,88,95,78,91,78,482,4,92.6,37,FALSE
2018,2018_S970,Student_4570,IT,6.45,"Artificial Intelligence, Cloud Computing, Machine Learning",Razorpay,2631038,Placed,10/6/2018,1,94,0,2,1,1,2,0,2,69,57,64,62,60,366,4,65.5,24,FALSE
2018,2018_S970,Student_4570,IT,6.45,"Artificial Intelligence, Cloud Computing, Machine Learning",HCL Technologies,2741573,Placed,5/2/2018,0,89,1,1,0,2,0,3,6,67,68,70,68,58,239,4,64.5,22,FALSE
2018,2018_S971,Student_4571,IT,7.49,"Data Analytics, Machine Learning, Web Development",Hexaware,2559504,Rejected,,0,87,1,2,2,1,0,3,2,68,81,69,64,82,7,4,74.9,34,TRUE
2018,2018_S971,Student_4571,IT,7.49,"Data Analytics, Machine Learning, Web Development",Zomato,1237017,Rejected,,1,77,2,0,2,0,0,1,5,75,82,69,84,68,296,4,69.9,29,FALSE
2018,2018_S972,Student_4572,CIVIL,7.13,"Cloud Computing, Artificial Intelligence, Web Development",Razorpay,2010230,Rejected,,0,78,1,0,0,2,2,1,2,76,77,63,79,68,281,4,77.3,28,FALSE
2018,2018_S972,Student_4572,CIVIL,7.13,"Cloud Computing, Artificial Intelligence, Web Development",Havells,571718,Attended,,0,87,2,0,2,0,1,3,5,72,79,76,64,77,292,4,74.3,41,FALSE
2018,2018_S973,Student_4573,DS,9.42,"DevOps, SQL, Data Analytics",Zensar Technologies,1677326,Placed,11/2/2018,1,87,2,0,0,2,2,1,1,95,84,95,85,93,456,4,95.2,33,FALSE
2018,2018_S973,Student_4573,DS,9.42,"DevOps, SQL, Data Analytics",DRDO Contractor,2423234,Rejected,,0,79,0,2,2,1,2,1,6,89,92,94,90,88,78,4,100,35,FALSE
2018,2018_S974,Student_4574,CSE,9.56,"Cyber Security, Cloud Computing, Web Development",Reliance Jio,2667103,Placed,9/26/2018,1,98,0,1,0,1,2,0,1,92,90,95,93,89,421,4,96.6,16,FALSE
2018,2018_S974,Student_4574,CSE,9.56,"Cyber Security, Cloud Computing, Web Development",Mahindra & Mahindra,1530990,Rejected,,0,92,2,1,0,1,1,0,6,95,90,87,88,95,149,4,98.6,20,FALSE
2018,2018_S975,Student_4575,MECH,6.86,"Machine Learning, Java, SQL",PwC India,1669134,Placed,12/7/2018,0,87,2,2,1,0,1,2,1,67,59,76,71,65,443,4,71.6,30,FALSE
2018,2018_S975,Student_4575,MECH,6.86,"Machine Learning, Java, SQL",Mahindra & Mahindra,2409354,Placed,4/11/2018,0,88,2,0,0,2,2,2,2,58,59,59,72,77,441,4,74.6,36,FALSE
2018,2018_S976,Student_4576,ECE,8.88,"Machine Learning, DevOps, Web Development",PhonePe,2654628,Rejected,,0,75,1,2,1,0,0,1,4,79,95,85,95,91,135,4,88.8,16,FALSE
2018,2018_S976,Student_4576,ECE,8.88,"Machine Learning, DevOps, Web Development",Mindtree,2017563,Placed,2/23/2018,1,81,0,0,2,2,1,2,5,80,78,95,90,82,165,4,86.8,36,FALSE
2018,2018_S977,Student_4577,AI,8.13,"SQL, Cloud Computing, Java",Nykaa,558329,Placed,7/10/2018,0,84,2,2,2,1,0,1,8,77,88,80,75,78,346,4,81.3,33,FALSE
2018,2018_S977,Student_4577,AI,8.13,"SQL, Cloud Computing, Java",DRDO Contractor,406948,Placed,12/10/2018,1,94,1,2,1,0,0,0,5,79,72,88,79,91,56,4,76.3,13,FALSE
2018,2018_S978,Student_4578,IT,8.37,"Data Analytics, Cloud Computing, Artificial Intelligence",Nykaa,389299,Rejected,,0,91,0,1,1,1,0,0,3,87,87,79,88,77,326,4,83.7,12,FALSE
2018,2018_S978,Student_4578,IT,8.37,"Data Analytics, Cloud Computing, Artificial Intelligence",Freshworks,2295143,Placed,2/17/2018,0,79,2,0,2,2,2,0,7,83,75,87,74,91,459,4,89.7,46,FALSE
2018,2018_S979,Student_4579,ECE,8.35,"Artificial Intelligence, Cloud Computing, Machine Learning",LTIMindtree,1925652,Placed,12/13/2018,0,83,1,1,1,1,1,2,4,75,81,80,79,89,423,4,86.5,29,FALSE
2018,2018_S979,Student_4579,ECE,8.35,"Artificial Intelligence, Cloud Computing, Machine Learning",Wipro,1960828,Rejected,,0,87,0,0,0,0,1,3,7,85,78,87,83,87,79,3,86.5,15,FALSE
2018,2018_S980,Student_4580,IT,7.4,"Cyber Security, DevOps, Java",LTIMindtree,575850,Placed,2/18/2018,0,92,3,2,1,2,1,2,5,68,75,71,76,80,41,4,77,43,FALSE
2018,2018_S980,Student_4580,IT,7.4,"Cyber Security, DevOps, Java",DRDO Contractor,2253968,Attended,,0,94,3,1,2,1,1,1,2,68,72,82,68,71,62,4,77,44,FALSE
2018,2018_S981,Student_4581,ECE,9.67,"Machine Learning, Artificial Intelligence, Cyber Security",HCL Technologies,2069186,Attended,,0,95,2,0,2,2,1,0,3,95,95,89,91,95,128,4,99.7,40,FALSE
2018,2018_S981,Student_4581,ECE,9.67,"Machine Learning, Artificial Intelligence, Cyber Security",Amazon India,957428,Attended,,0,96,0,1,2,1,2,2,3,88,95,95,90,95,425,4,100,38,FALSE
2018,2018_S982,Student_4582,DS,9.12,"Cyber Security, Python, Cloud Computing",Adani Group,2670979,Attended,,0,88,2,2,1,0,1,3,7,95,95,85,91,86,41,4,94.2,33,FALSE
2018,2018_S982,Student_4582,DS,9.12,"Cyber Security, Python, Cloud Computing",Harman India,2520183,Rejected,,0,90,0,0,0,2,0,3,5,81,88,91,85,90,464,4,91.2,17,FALSE
2018,2018_S983,Student_4583,CSE,9.43,"Cloud Computing, Python, DevOps",Mphasis,876991,Attended,,0,95,1,2,0,2,2,2,8,86,90,95,95,92,119,4,100,31,FALSE
2018,2018_S983,Student_4583,CSE,9.43,"Cloud Computing, Python, DevOps",Bharat Electronics,2193818,Rejected,,1,76,3,0,1,2,2,0,3,95,93,95,90,95,271,4,95.3,43,FALSE
2018,2018_S984,Student_4584,IT,7.96,"DevOps, Cloud Computing, Data Analytics",Deloitte India,1172409,Attended,,1,78,2,1,1,2,0,3,6,78,87,70,84,83,102,4,74.6,35,FALSE
2018,2018_S984,Student_4584,IT,7.96,"DevOps, Cloud Computing, Data Analytics",Google India,2138673,Rejected,,1,87,0,2,0,0,1,3,5,78,89,71,77,70,467,4,77.6,15,FALSE
2018,2018_S985,Student_4585,ECE,9.37,"Python, Cyber Security, SQL",Razorpay,1161316,Placed,11/22/2018,1,86,1,2,1,0,0,2,4,90,95,87,86,95,241,4,88.7,19,FALSE
2018,2018_S985,Student_4585,ECE,9.37,"Python, Cyber Security, SQL",Razorpay,1806594,Placed,11/10/2018,0,87,0,0,2,2,2,0,3,86,95,85,89,94,379,4,99.7,36,FALSE
2018,2018_S986,Student_4586,EEE,9.38,"Java, DevOps, Cyber Security",Google India,2591297,Rejected,,0,80,3,2,0,2,0,3,5,95,84,85,94,95,15,4,93.8,32,TRUE
2018,2018_S986,Student_4586,EEE,9.38,"Java, DevOps, Cyber Security",Nykaa,2232527,Placed,1/10/2018,1,90,3,1,2,0,0,0,6,95,95,95,94,87,48,4,88.8,31,FALSE
2018,2018_S987,Student_4587,AI,7.93,"Data Analytics, Artificial Intelligence, Cloud Computing",Swiggy,2506489,Rejected,,0,98,1,1,2,2,2,3,4,77,82,69,87,73,398,4,85.3,50,FALSE
2018,2018_S987,Student_4587,AI,7.93,"Data Analytics, Artificial Intelligence, Cloud Computing",Nykaa,2673079,Rejected,,0,90,1,2,1,1,1,1,7,88,72,77,80,82,447,4,82.3,26,FALSE
2018,2018_S988,Student_4588,CSE,9.02,"Web Development, Machine Learning, Python",PhonePe,1745346,Placed,1/9/2018,0,96,1,1,0,0,2,3,1,88,95,95,84,80,385,4,96.2,26,FALSE
2018,2018_S988,Student_4588,CSE,9.02,"Web Development, Machine Learning, Python",HCL Technologies,766910,Rejected,,1,84,3,0,2,0,0,3,5,89,95,93,87,95,92,4,85.2,40,FALSE
2018,2018_S989,Student_4589,CSE,7.81,"Java, DevOps, Artificial Intelligence",DRDO Contractor,477367,Rejected,,1,76,1,2,1,2,0,2,3,80,85,69,81,82,287,4,73.1,27,FALSE
2018,2018_S989,Student_4589,CSE,7.81,"Java, DevOps, Artificial Intelligence",Persistent Systems,985691,Rejected,,0,80,0,1,0,2,1,2,5,71,83,79,76,75,341,4,81.1,20,FALSE
2018,2018_S990,Student_4590,AI,7.4,"Java, Cyber Security, Python",Mahindra & Mahindra,1133401,Rejected,,0,77,0,0,2,2,1,2,1,81,69,82,79,82,35,4,77,36,TRUE
2018,2018_S990,Student_4590,AI,7.4,"Java, Cyber Security, Python",Mahindra & Mahindra,1129418,Placed,2/21/2018,0,86,0,0,0,0,2,2,2,84,67,67,77,64,320,4,80,18,FALSE
2018,2018_S991,Student_4591,ECE,8.37,"Java, Artificial Intelligence, Machine Learning",Google India,2374276,Placed,7/22/2018,1,90,1,2,0,2,1,0,8,93,77,80,75,87,6,4,81.7,19,TRUE
2018,2018_S991,Student_4591,ECE,8.37,"Java, Artificial Intelligence, Machine Learning",Google India,2682403,Rejected,,1,79,2,0,2,2,0,0,5,81,90,91,82,85,49,4,78.7,34,FALSE
2018,2018_S992,Student_4592,ECE,7.68,"Cloud Computing, Python, Data Analytics",Razorpay,619346,Placed,7/16/2018,0,81,2,0,1,1,1,0,5,79,79,85,75,73,471,4,79.8,28,FALSE
2018,2018_S992,Student_4592,ECE,7.68,"Cloud Computing, Python, Data Analytics",Larsen & Toubro,695085,Attended,,1,77,3,1,1,1,1,2,3,78,67,73,70,75,124,4,74.8,39,FALSE
2018,2018_S993,Student_4593,AI,6.3,"Cloud Computing, Data Analytics, DevOps",Qualcomm India,1957428,Placed,7/15/2018,0,97,1,1,0,1,0,3,6,63,69,68,61,69,190,4,63,18,FALSE
2018,2018_S993,Student_4593,AI,6.3,"Cloud Computing, Data Analytics, DevOps",Bosch India,2122969,Placed,7/4/2018,0,79,0,0,2,0,0,1,4,65,55,62,58,55,143,4,63,19,FALSE
2018,2018_S994,Student_4594,MECH,8.45,"Web Development, Artificial Intelligence, Java",Google India,2626503,Placed,12/15/2018,0,85,2,2,2,1,2,0,7,85,76,76,74,94,235,4,90.5,42,FALSE
2018,2018_S994,Student_4594,MECH,8.45,"Web Development, Artificial Intelligence, Java",Bosch India,1829614,Attended,,0,79,2,1,2,0,0,2,6,83,80,81,93,84,134,4,84.5,32,FALSE
2018,2018_S995,Student_4595,CSE,7.79,"Java, Web Development, Cloud Computing",Siemens India,770306,Placed,7/6/2018,0,83,0,0,0,0,1,1,3,68,68,84,71,87,175,4,80.9,9,FALSE
2018,2018_S995,Student_4595,CSE,7.79,"Java, Web Development, Cloud Computing",Zoho,836758,Rejected,,0,80,2,2,0,1,2,0,8,78,87,86,80,68,336,6,83.9,26,FALSE
2018,2018_S996,Student_4596,CSE,9.46,"Web Development, Java, DevOps",Zomato,2266109,Placed,4/15/2018,1,81,1,2,2,0,0,0,7,95,95,92,90,92,435,4,89.6,21,FALSE
2018,2018_S996,Student_4596,CSE,9.46,"Web Development, Java, DevOps",Microsoft India,1642882,Rejected,,0,85,0,0,1,2,0,0,3,95,94,95,95,86,436,4,94.6,16,FALSE
2018,2018_S997,Student_4597,EEE,8.51,"Web Development, Java, Machine Learning",Samsung R&D India,851990,Placed,2/12/2018,1,79,1,2,0,1,1,1,1,77,94,77,83,89,477,4,83.1,18,FALSE
2018,2018_S997,Student_4597,EEE,8.51,"Web Development, Java, Machine Learning",Adani Group,2142747,Attended,,0,85,3,1,0,2,0,2,2,77,85,95,87,94,378,4,85.1,29,FALSE
2018,2018_S998,Student_4598,EEE,8.03,"Java, Cyber Security, Web Development",Infosys,1309154,Rejected,,1,98,1,1,2,0,2,3,2,79,76,88,70,81,225,4,81.3,42,FALSE
2018,2018_S998,Student_4598,EEE,8.03,"Java, Cyber Security, Web Development",Mindtree,1109471,Rejected,,0,87,1,2,2,2,0,0,3,71,85,82,88,76,487,4,80.3,29,FALSE
2018,2018_S999,Student_4599,DS,6.41,"Cyber Security, SQL, Machine Learning",Byju's,1262433,Attended,,0,76,0,1,0,1,2,0,3,55,55,67,64,71,196,4,70.1,16,FALSE
2018,2018_S999,Student_4599,DS,6.41,"Cyber Security, SQL, Machine Learning",LTIMindtree,2029082,Rejected,,1,75,0,1,0,1,1,1,5,72,70,74,55,67,121,4,62.1,13,FALSE
2018,2018_S1000,Student_4600,CSE,6.15,"Artificial Intelligence, Java, Cyber Security",PolicyBazaar,724524,Attended,,0,91,3,2,2,1,0,2,7,55,59,66,59,65,46,4,61.5,41,FALSE
2018,2018_S1000,Student_4600,CSE,6.15,"Artificial Intelligence, Java, Cyber Security",MakeMyTrip,1428182,Rejected,,0,85,1,0,0,0,0,2,7,61,70,63,55,57,255,4,61.5,11,FALSE
2018,2018_S1001,Student_4601,DS,7.32,"Data Analytics, Cloud Computing, SQL",Siemens India,2423402,Placed,10/20/2018,1,98,3,1,1,1,0,1,2,65,77,72,68,63,479,4,68.2,30,FALSE
2018,2018_S1001,Student_4601,DS,7.32,"Data Analytics, Cloud Computing, SQL",Havells,2128175,Rejected,,1,91,0,1,2,0,2,3,5,83,73,73,80,74,481,4,74.2,37,FALSE
2018,2018_S1002,Student_4602,DS,6.61,"Web Development, Machine Learning, Data Analytics",Wipro,1536513,Placed,9/16/2018,0,94,3,1,1,2,1,3,3,71,69,69,62,72,440,3,69.1,46,FALSE
2018,2018_S1002,Student_4602,DS,6.61,"Web Development, Machine Learning, Data Analytics",ISRO Contractor,1949204,Rejected,,0,84,3,0,0,2,2,0,1,70,63,74,64,75,218,4,72.1,35,FALSE
2018,2018_S1003,Student_4603,IT,6.03,"Data Analytics, DevOps, SQL",IBM India,559718,Rejected,,1,94,0,2,2,0,1,2,8,55,55,55,61,57,151,4,58.3,28,FALSE
2018,2018_S1003,Student_4603,IT,6.03,"Data Analytics, DevOps, SQL",Infosys BPM,1201036,Rejected,,0,87,1,2,1,2,1,0,1,62,64,67,56,55,340,4,63.3,27,FALSE
2018,2018_S1004,Student_4604,AI,9.38,"Python, Data Analytics, Artificial Intelligence",Wipro,1692880,Placed,7/1/2018,0,77,2,1,1,1,0,2,3,95,95,95,95,89,419,3,93.8,28,FALSE
2018,2018_S1004,Student_4604,AI,9.38,"Python, Data Analytics, Artificial Intelligence",Google India,1913747,Placed,2/7/2018,1,89,1,2,2,2,0,1,1,84,91,87,87,95,7,4,88.8,32,TRUE
2018,2018_S1005,Student_4605,AI,6.35,"Web Development, Machine Learning, Artificial Intelligence",ISRO Contractor,2638971,Rejected,,1,80,0,1,0,2,0,3,8,60,61,62,60,55,323,4,58.5,17,FALSE
2018,2018_S1005,Student_4605,AI,6.35,"Web Development, Machine Learning, Artificial Intelligence",PwC India,549494,Placed,4/18/2018,1,78,2,0,2,1,1,0,1,62,60,61,70,59,446,4,61.5,36,FALSE
2018,2018_S1006,Student_4606,ECE,6.52,"Machine Learning, Cloud Computing, Data Analytics",Mindtree,2222870,Placed,11/18/2018,0,86,2,2,1,2,1,0,7,70,65,58,68,72,88,4,68.2,32,FALSE
2018,2018_S1006,Student_4606,ECE,6.52,"Machine Learning, Cloud Computing, Data Analytics",Indian Oil Corporation,1174757,Rejected,,0,76,0,1,0,2,0,3,4,69,73,55,58,65,145,4,65.2,17,FALSE
2018,2018_S1007,Student_4607,ECE,9.38,"Web Development, Python, Cyber Security",Flipkart,803869,Attended,,0,85,2,0,2,2,0,3,6,95,89,95,88,88,278,4,93.8,43,FALSE
2018,2018_S1007,Student_4607,ECE,9.38,"Web Development, Python, Cyber Security",Infosys,461334,Attended,,0,79,3,2,2,2,0,2,2,95,93,95,95,83,194,4,93.8,45,FALSE
2018,2018_S1008,Student_4608,CSE,9.4,"SQL, Java, Machine Learning",KPMG India,2618195,Attended,,0,75,1,1,1,2,1,3,6,90,95,95,95,95,171,4,97,36,FALSE
2018,2018_S1008,Student_4608,CSE,9.4,"SQL, Java, Machine Learning",Ola,1519508,Placed,2/9/2018,0,95,0,2,1,0,2,0,2,91,86,95,84,95,243,4,100,20,FALSE
2018,2018_S1009,Student_4609,ECE,7.14,"Artificial Intelligence, Cyber Security, Machine Learning",Mphasis,482730,Placed,9/14/2018,0,86,3,0,2,2,1,2,2,78,69,68,63,64,305,4,74.4,51,FALSE
2018,2018_S1009,Student_4609,ECE,7.14,"Artificial Intelligence, Cyber Security, Machine Learning",Infosys BPM,728546,Rejected,,1,98,1,2,2,2,1,3,8,73,70,76,77,64,223,4,69.4,44,FALSE
2018,2018_S1010,Student_4610,CIVIL,6.37,"Artificial Intelligence, Cyber Security, Data Analytics",Hexaware,1899878,Attended,,0,82,3,1,0,2,2,3,6,72,67,70,64,58,354,4,69.7,44,FALSE
2018,2018_S1010,Student_4610,CIVIL,6.37,"Artificial Intelligence, Cyber Security, Data Analytics",DRDO Contractor,1232774,Placed,10/15/2018,0,85,2,1,1,2,1,1,4,66,72,63,58,69,359,4,66.7,35,FALSE
2018,2018_S1011,Student_4611,DS,7.21,"Artificial Intelligence, DevOps, Data Analytics",Deloitte India,2367715,Placed,4/24/2018,1,81,2,0,2,2,2,2,4,75,79,71,71,73,99,4,73.1,52,FALSE
