Year,StudentID,Name,Branch,CGPA,Skills,Company,Package,Status,Placed_Date
2020,2020_S1193,Karthik Desai,DS,8.37,"Python, Artificial Intelligence, Cyber Security",Adani Group,485545,Placed,2020-11-08
2020,2020_S1194,Karthik Yadav,ECE,9.31,"Java, Data Analytics, Python",Qualcomm India,2344471,Attended,
2020,2020_S1194,Karthik Yadav,ECE,9.31,"Java, Data Analytics, Python",Siemens India,787268,Placed,2020-02-09
2020,2020_S1195,Aarav Patel,EEE,8.66,"Cloud Computing, Cyber Security, Data Analytics",EY India,997862,Rejected,
2020,2020_S1195,Aarav Patel,EEE,8.66,"Cloud Computing, Cyber Security, Data Analytics",Samsung R&D India,1100651,Attended,
2020,2020_S1196,Karthik Joshi,CIVIL,6.14,"Machine Learning, Cloud Computing, Data Analytics",Razorpay,1985525,Rejected,
2020,2020_S1196,Karthik Joshi,CIVIL,6.14,"Machine Learning, Cloud Computing, Data Analytics",Harman India,1276302,Rejected,
2020,2020_S1197,Rohan Sharma,EEE,9.73,"Artificial Intelligence, Web Development, Cloud Computing",Reliance Jio,403833,Attended,
2020,2020_S1197,Rohan Sharma,EEE,9.73,"Artificial Intelligence, Web Development, Cloud Computing",Swiggy,1393956,Placed,2020-08-10
2020,2020_S1198,Divya Kapoor,CIVIL,8.16,"Cyber Security, Artificial Intelligence, Data Analytics",Larsen & Toubro,779009,Attended,
2020,2020_S1198,Divya Kapoor,CIVIL,8.16,"Cyber Security, Artificial Intelligence, Data Analytics",Swiggy,898137,Rejected,
2020,2020_S1199,Sai Rao,ECE,7.86,"Java, Cyber Security, Artificial Intelligence",Zensar Technologies,2249961,Placed,2020-12-03
2020,2020_S1199,Sai Rao,ECE,7.86,"Java, Cyber Security, Artificial Intelligence",Ola,1367084,Placed,2020-02-03
2020,2020_S1200,Neha Yadav,AI,8.64,"Data Analytics, Machine Learning, Web Development",Tata Elxsi,912403,Placed,2020-04-15
2020,2020_S1200,Neha Yadav,AI,8.64,"Data Analytics, Machine Learning, Web Development",TCS,2543995,Rejected,
2021,2021_S1,Neha Singh,ECE,9.39,"Artificial Intelligence, Cloud Computing, DevOps",Mahindra & Mahindra,2764802,Placed,2021-09-07
2021,2021_S1,Neha Singh,ECE,9.39,"Artificial Intelligence, Cloud Computing, DevOps",Tech Mahindra,2672470,Rejected,
2021,2021_S2,Ishita Gupta,IT,6.03,"Cyber Security, Java, DevOps",Adani Group,567755,Rejected,
2021,2021_S2,Ishita Gupta,IT,6.03,"Cyber Security, Java, DevOps",EY India,2419545,Rejected,
2021,2021_S3,Vivaan Joshi,IT,7.6,"Python, Cyber Security, Data Analytics",EY India,2288034,Attended,
2021,2021_S3,Vivaan Joshi,IT,7.6,"Python, Cyber Security, Data Analytics",Paytm,1871419,Rejected,
2021,2021_S4,Pooja Malhotra,MECH,6.66,"Python, Java, Web Development",Intel India,1816435,Rejected,
2021,2021_S4,Pooja Malhotra,MECH,6.66,"Python, Java, Web Development",Ola,2211011,Placed,2021-01-22
2021,2021_S5,Meera Iyer,DS,8.95,"Cyber Security, Artificial Intelligence, DevOps",Harman India,1819598,Rejected,
2021,2021_S5,Meera Iyer,DS,8.95,"Cyber Security, Artificial Intelligence, DevOps",Mahindra & Mahindra,1300855,Rejected,
2021,2021_S6,Pooja Joshi,MECH,8.43,"Cloud Computing, Cyber Security, Python",Google India,662809,Placed,2021-06-05
2021,2021_S6,Pooja Joshi,MECH,8.43,"Cloud Computing, Cyber Security, Python",Amazon India,825011,Placed,2021-12-20
2021,2021_S7,Ananya Pillai,MECH,8.66,"SQL, Cloud Computing, Machine Learning",PolicyBazaar,2791733,Rejected,
2021,2021_S7,Ananya Pillai,MECH,8.66,"SQL, Cloud Computing, Machine Learning",Hexaware,820910,Placed,2021-06-05
2021,2021_S8,Meera Ghosh,MECH,7.07,"Data Analytics, Cyber Security, SQL",Persistent Systems,802911,Placed,2021-09-24
2021,2021_S8,Meera Ghosh,MECH,7.07,"Data Analytics, Cyber Security, SQL",Tech Mahindra,780293,Rejected,
2021,2021_S9,Ishita Nair,CSE,6.2,"Python, Cyber Security, Cloud Computing",Tata Elxsi,2456708,Attended,
2021,2021_S9,Ishita Nair,CSE,6.2,"Python, Cyber Security, Cloud Computing",Havells,2187145,Rejected,
2021,2021_S10,Sai Gupta,ECE,8.19,"DevOps, Cloud Computing, Artificial Intelligence",Adani Group,1242291,Placed,2021-06-04
2021,2021_S10,Sai Gupta,ECE,8.19,"DevOps, Cloud Computing, Artificial Intelligence",Paytm,1441911,Rejected,
2021,2021_S11,Meera Reddy,MECH,8.65,"Cloud Computing, Web Development, Cyber Security",Google India,520148,Placed,2021-10-22
2021,2021_S11,Meera Reddy,MECH,8.65,"Cloud Computing, Web Development, Cyber Security",Persistent Systems,1442634,Placed,2021-07-18
2021,2021_S12,Aditya Menon,ECE,6.63,"Machine Learning, Cyber Security, DevOps",Razorpay,973463,Placed,2021-05-15
2021,2021_S12,Aditya Menon,ECE,6.63,"Machine Learning, Cyber Security, DevOps",Mahindra & Mahindra,2233170,Rejected,
2021,2021_S13,Sai Malhotra,DS,6.54,"Cloud Computing, Python, SQL",Intel India,2111025,Placed,2021-03-01
2021,2021_S13,Sai Malhotra,DS,6.54,"Cloud Computing, Python, SQL",Qualcomm India,2639270,Placed,2021-10-12
2021,2021_S14,Neha Pillai,CIVIL,8.42,"SQL, Web Development, Cloud Computing",Razorpay,1607734,Attended,
2021,2021_S14,Neha Pillai,CIVIL,8.42,"SQL, Web Development, Cloud Computing",Razorpay,2216432,Placed,2021-09-21
2021,2021_S15,Ishita Gupta,CSE,8.97,"Machine Learning, DevOps, Artificial Intelligence",Deloitte India,2134233,Rejected,
2021,2021_S15,Ishita Gupta,CSE,8.97,"Machine Learning, DevOps, Artificial Intelligence",Hexaware,1888889,Placed,2021-08-13
2021,2021_S16,Neha Desai,IT,9.14,"Artificial Intelligence, Data Analytics, DevOps",Mahindra & Mahindra,678652,Attended,
2021,2021_S16,Neha Desai,IT,9.14,"Artificial Intelligence, Data Analytics, DevOps",Byju's,758407,Rejected,
2021,2021_S17,Aditya Reddy,ECE,8.78,"Cyber Security, Artificial Intelligence, Web Development",Siemens India,997418,Attended,
2021,2021_S17,Aditya Reddy,ECE,8.78,"Cyber Security, Artificial Intelligence, Web Development",Accenture India,503180,Placed,2021-12-15
2021,2021_S18,Ishita Iyer,CSE,6.77,"DevOps, Web Development, Machine Learning",Google India,771426,Placed,2021-06-03
2021,2021_S18,Ishita Iyer,CSE,6.77,"DevOps, Web Development, Machine Learning",Havells,504488,Rejected,
2021,2021_S19,Aarav Yadav,IT,7.62,"Java, Cloud Computing, Artificial Intelligence",Intel India,2563107,Rejected,
2021,2021_S19,Aarav Yadav,IT,7.62,"Java, Cloud Computing, Artificial Intelligence",Zomato,1256853,Rejected,
2021,2021_S20,Vivaan Verma,DS,7.16,"Machine Learning, Artificial Intelligence, DevOps",Hexaware,1086012,Placed,2021-05-07
2021,2021_S20,Vivaan Verma,DS,7.16,"Machine Learning, Artificial Intelligence, DevOps",Swiggy,980231,Rejected,
2021,2021_S21,Aditya Kulkarni,AI,6.58,"Cyber Security, Java, Web Development",Byju's,742207,Attended,
2021,2021_S21,Aditya Kulkarni,AI,6.58,"Cyber Security, Java, Web Development",Deloitte India,2130755,Placed,2021-01-22
2021,2021_S22,Aishwarya Iyer,MECH,7.59,"Web Development, SQL, Machine Learning",PwC India,2139658,Attended,
2021,2021_S22,Aishwarya Iyer,MECH,7.59,"Web Development, SQL, Machine Learning",ISRO Contractor,881566,Attended,
2021,2021_S23,Neha Gupta,CSE,9.39,"DevOps, Machine Learning, SQL",Bharat Electronics,1795135,Placed,2021-02-09
2021,2021_S23,Neha Gupta,CSE,9.39,"DevOps, Machine Learning, SQL",Zomato,2454725,Placed,2021-06-18
2021,2021_S24,Rohan Nair,CIVIL,9.63,"Python, SQL, Cyber Security",TCS,2082030,Attended,
2021,2021_S24,Rohan Nair,CIVIL,9.63,"Python, SQL, Cyber Security",Harman India,785126,Placed,2021-10-04
2021,2021_S25,Divya Malhotra,EEE,9.37,"Artificial Intelligence, Data Analytics, Python",Accenture India,1795579,Rejected,
2021,2021_S25,Divya Malhotra,EEE,9.37,"Artificial Intelligence, Data Analytics, Python",Google India,2272041,Rejected,
2021,2021_S26,Ananya Verma,EEE,8.97,"Web Development, Machine Learning, DevOps",Accenture India,689952,Rejected,
2021,2021_S26,Ananya Verma,EEE,8.97,"Web Development, Machine Learning, DevOps",Intel India,567299,Rejected,
2021,2021_S27,Sneha Reddy,AI,6.21,"SQL, Cyber Security, Artificial Intelligence",NVIDIA India,2649545,Attended,
2021,2021_S27,Sneha Reddy,AI,6.21,"SQL, Cyber Security, Artificial Intelligence",Hexaware,1414344,Rejected,
2021,2021_S28,Ananya Patel,EEE,8.51,"DevOps, Cyber Security, Artificial Intelligence",Zensar Technologies,1393142,Placed,2021-10-24
2021,2021_S28,Ananya Patel,EEE,8.51,"DevOps, Cyber Security, Artificial Intelligence",IBM India,1492179,Rejected,
2021,2021_S29,Karthik Joshi,CIVIL,9.77,"Python, Cloud Computing, Web Development",Accenture India,1098623,Placed,2021-01-11
2021,2021_S29,Karthik Joshi,CIVIL,9.77,"Python, Cloud Computing, Web Development",KPMG India,1342714,Rejected,
2021,2021_S30,Aarav Verma,ECE,8.2,"Java, Cloud Computing, Cyber Security",Reliance Jio,934966,Placed,2021-01-25
2021,2021_S30,Aarav Verma,ECE,8.2,"Java, Cloud Computing, Cyber Security",Deloitte India,1294209,Rejected,
2021,2021_S31,Ananya Sharma,CSE,6.2,"Machine Learning, DevOps, Java",Bosch India,1873023,Attended,
2021,2021_S31,Ananya Sharma,CSE,6.2,"Machine Learning, DevOps, Java",Bosch India,2522525,Attended,
2021,2021_S32,Rohan Verma,MECH,6.92,"SQL, Java, Python",IBM India,1368038,Placed,2021-06-06
2021,2021_S32,Rohan Verma,MECH,6.92,"SQL, Java, Python",NVIDIA India,1761189,Attended,
2021,2021_S33,Arjun Reddy,ECE,8.84,"SQL, DevOps, Artificial Intelligence",KPMG India,2103819,Rejected,
2021,2021_S33,Arjun Reddy,ECE,8.84,"SQL, DevOps, Artificial Intelligence",LTIMindtree,2706573,Placed,2021-12-09
2021,2021_S34,Karthik Malhotra,CIVIL,6.86,"Data Analytics, Artificial Intelligence, Machine Learning",Bharat Electronics,1994209,Placed,2021-02-05
2021,2021_S34,Karthik Malhotra,CIVIL,6.86,"Data Analytics, Artificial Intelligence, Machine Learning",Swiggy,1352493,Placed,2021-12-13
2021,2021_S35,Pooja Yadav,DS,8.54,"Cyber Security, SQL, Cloud Computing",Tata Elxsi,1451822,Rejected,
2021,2021_S35,Pooja Yadav,DS,8.54,"Cyber Security, SQL, Cloud Computing",Intel India,1815682,Rejected,
2021,2021_S36,Vivaan Joshi,DS,9.56,"Machine Learning, Java, SQL",TCS,895022,Rejected,
2021,2021_S36,Vivaan Joshi,DS,9.56,"Machine Learning, Java, SQL",Cognizant India,2549750,Placed,2021-07-10
2021,2021_S37,Rahul Joshi,CSE,7.87,"Data Analytics, Cloud Computing, Python",Amazon India,2120056,Rejected,
2021,2021_S37,Rahul Joshi,CSE,7.87,"Data Analytics, Cloud Computing, Python",Cognizant India,719861,Placed,2021-03-09
2021,2021_S38,Sai Yadav,IT,9.6,"Artificial Intelligence, Cyber Security, SQL",Flipkart,1445161,Rejected,
2021,2021_S38,Sai Yadav,IT,9.6,"Artificial Intelligence, Cyber Security, SQL",Siemens India,722933,Placed,2021-08-08
2021,2021_S39,Aarav Patel,DS,8.32,"Cloud Computing, Java, Cyber Security",Microsoft India,2191792,Placed,2021-04-08
2021,2021_S39,Aarav Patel,DS,8.32,"Cloud Computing, Java, Cyber Security",ISRO Contractor,1856731,Attended,
2021,2021_S40,Aditya Choudhary,IT,8.15,"SQL, Cloud Computing, Cyber Security",EY India,1265933,Placed,2021-02-23
2021,2021_S40,Aditya Choudhary,IT,8.15,"SQL, Cloud Computing, Cyber Security",DRDO Contractor,2213296,Rejected,
2021,2021_S41,Neha Yadav,CSE,9.07,"SQL, Artificial Intelligence, DevOps",Qualcomm India,1890743,Rejected,
2021,2021_S41,Neha Yadav,CSE,9.07,"SQL, Artificial Intelligence, DevOps",Infosys,2721129,Rejected,
2021,2021_S42,Rohan Verma,DS,8.78,"SQL, Cyber Security, DevOps",LTIMindtree,1310684,Rejected,
2021,2021_S42,Rohan Verma,DS,8.78,"SQL, Cyber Security, DevOps",Bharat Electronics,1293939,Placed,2021-03-18
2021,2021_S43,Pooja Malhotra,AI,8.51,"DevOps, Python, Artificial Intelligence",TCS,1054899,Rejected,
2021,2021_S43,Pooja Malhotra,AI,8.51,"DevOps, Python, Artificial Intelligence",PhonePe,546818,Placed,2021-03-26
2021,2021_S44,Vivaan Rao,EEE,8.82,"SQL, Java, Data Analytics",Oracle India,377383,Placed,2021-09-25
2021,2021_S44,Vivaan Rao,EEE,8.82,"SQL, Java, Data Analytics",KPMG India,1699017,Attended,
2021,2021_S45,Karthik Choudhary,CIVIL,6.62,"Cloud Computing, DevOps, Python",PhonePe,1260103,Placed,2021-07-02
2021,2021_S45,Karthik Choudhary,CIVIL,6.62,"Cloud Computing, DevOps, Python",Zoho,2279617,Rejected,
2021,2021_S46,Karthik Desai,CIVIL,8.0,"DevOps, Artificial Intelligence, Data Analytics",HCL Technologies,2792904,Rejected,
2021,2021_S46,Karthik Desai,CIVIL,8.0,"DevOps, Artificial Intelligence, Data Analytics",Zensar Technologies,1088957,Attended,
2021,2021_S47,Priya Singh,CSE,8.43,"Cloud Computing, Web Development, SQL",ISRO Contractor,1418999,Rejected,
2021,2021_S47,Priya Singh,CSE,8.43,"Cloud Computing, Web Development, SQL",Havells,2486794,Rejected,
2021,2021_S48,Vivaan Sharma,MECH,7.93,"Web Development, Cloud Computing, Cyber Security",Flipkart,1687508,Rejected,
2021,2021_S48,Vivaan Sharma,MECH,7.93,"Web Development, Cloud Computing, Cyber Security",Reliance Jio,1418589,Placed,2021-07-25
2021,2021_S49,Meera Rao,IT,8.16,"Artificial Intelligence, Machine Learning, Data Analytics",MakeMyTrip,2187521,Placed,2021-09-23
2021,2021_S49,Meera Rao,IT,8.16,"Artificial Intelligence, Machine Learning, Data Analytics",TCS,1799700,Attended,
2021,2021_S50,Vivaan Sharma,EEE,7.31,"Data Analytics, SQL, Web Development",PwC India,1525332,Placed,2021-07-11
2021,2021_S50,Vivaan Sharma,EEE,7.31,"Data Analytics, SQL, Web Development",Cognizant India,1343497,Rejected,
2021,2021_S51,Neha Sharma,EEE,8.5,"Cloud Computing, Machine Learning, SQL",Samsung R&D India,1658728,Placed,2021-03-24
2021,2021_S51,Neha Sharma,EEE,8.5,"Cloud Computing, Machine Learning, SQL",DRDO Contractor,1330742,Placed,2021-01-01
2021,2021_S52,Aditya Iyer,DS,8.94,"Machine Learning, Artificial Intelligence, Python",Accenture India,2736761,Placed,2021-03-06
2021,2021_S52,Aditya Iyer,DS,8.94,"Machine Learning, Artificial Intelligence, Python",Accenture India,2461886,Placed,2021-01-03
2021,2021_S53,Vivaan Reddy,MECH,8.27,"SQL, Java, Python",Amazon India,348308,Rejected,
2021,2021_S53,Vivaan Reddy,MECH,8.27,"SQL, Java, Python",PhonePe,515350,Rejected,
2021,2021_S54,Ishita Kulkarni,AI,8.73,"Data Analytics, SQL, Java",Swiggy,1802914,Attended,
2021,2021_S54,Ishita Kulkarni,AI,8.73,"Data Analytics, SQL, Java",Persistent Systems,469455,Attended,
2021,2021_S55,Rahul Sharma,IT,9.0,"Python, Web Development, Java",Capgemini India,2018776,Rejected,
2021,2021_S55,Rahul Sharma,IT,9.0,"Python, Web Development, Java",Mahindra & Mahindra,2421923,Placed,2021-09-20
2021,2021_S56,Krishna Nair,CIVIL,7.17,"Cloud Computing, Python, Java",Larsen & Toubro,2080787,Rejected,
2021,2021_S56,Krishna Nair,CIVIL,7.17,"Cloud Computing, Python, Java",Bharat Electronics,1242119,Rejected,
2021,2021_S57,Neha Kapoor,CIVIL,8.12,"Cyber Security, Web Development, Python",Harman India,1056168,Placed,2021-04-05
2021,2021_S57,Neha Kapoor,CIVIL,8.12,"Cyber Security, Web Development, Python",LTIMindtree,1308403,Rejected,
2021,2021_S58,Neha Sharma,AI,6.42,"Cloud Computing, Python, Data Analytics",Qualcomm India,2374068,Rejected,
2021,2021_S58,Neha Sharma,AI,6.42,"Cloud Computing, Python, Data Analytics",Paytm,1783881,Placed,2021-08-09
2021,2021_S59,Rohan Malhotra,CSE,8.97,"Data Analytics, Artificial Intelligence, Java",ISRO Contractor,1999765,Placed,2021-02-26
2021,2021_S59,Rohan Malhotra,CSE,8.97,"Data Analytics, Artificial Intelligence, Java",Bharat Electronics,388106,Rejected,
2021,2021_S60,Rohan Iyer,MECH,9.32,"Artificial Intelligence, SQL, Machine Learning",Ola,2482632,Rejected,
2021,2021_S60,Rohan Iyer,MECH,9.32,"Artificial Intelligence, SQL, Machine Learning",Adani Group,482909,Placed,2021-05-22
2021,2021_S61,Ananya Nair,CIVIL,8.26,"Java, Machine Learning, SQL",LTIMindtree,2726244,Placed,2021-06-10
2021,2021_S61,Ananya Nair,CIVIL,8.26,"Java, Machine Learning, SQL",Paytm,1809567,Placed,2021-11-02
2021,2021_S62,Sneha Patel,CSE,6.58,"Artificial Intelligence, Java, Cloud Computing",Microsoft India,984388,Placed,2021-03-21
2021,2021_S62,Sneha Patel,CSE,6.58,"Artificial Intelligence, Java, Cloud Computing",Tata Elxsi,1494451,Rejected,
2021,2021_S63,Aditya Gupta,AI,7.68,"Data Analytics, Web Development, Artificial Intelligence",Samsung R&D India,1461321,Attended,
2021,2021_S63,Aditya Gupta,AI,7.68,"Data Analytics, Web Development, Artificial Intelligence",Harman India,1369250,Placed,2021-12-15
2021,2021_S64,Ananya Yadav,MECH,8.12,"DevOps, Machine Learning, Artificial Intelligence",Harman India,463686,Rejected,
2021,2021_S64,Ananya Yadav,MECH,8.12,"DevOps, Machine Learning, Artificial Intelligence",Infosys BPM,2153976,Placed,2021-02-07
2021,2021_S65,Rahul Choudhary,CSE,7.11,"Python, Web Development, Cyber Security",EY India,493220,Rejected,
2021,2021_S65,Rahul Choudhary,CSE,7.11,"Python, Web Development, Cyber Security",Freshworks,2588885,Rejected,
2021,2021_S66,Rahul Kapoor,EEE,6.54,"Artificial Intelligence, Java, Machine Learning",Persistent Systems,1470609,Rejected,
2021,2021_S66,Rahul Kapoor,EEE,6.54,"Artificial Intelligence, Java, Machine Learning",Freshworks,1465991,Placed,2021-07-06
2021,2021_S67,Rohan Menon,DS,9.78,"Artificial Intelligence, Cloud Computing, Java",Tata Elxsi,2442404,Attended,
2021,2021_S67,Rohan Menon,DS,9.78,"Artificial Intelligence, Cloud Computing, Java",Reliance Jio,1491741,Placed,2021-06-13
2021,2021_S68,Rohan Patel,DS,7.95,"DevOps, Data Analytics, Cyber Security",PhonePe,1112457,Rejected,
2021,2021_S68,Rohan Patel,DS,7.95,"DevOps, Data Analytics, Cyber Security",Mindtree,2226442,Rejected,
2021,2021_S69,Sneha Yadav,CSE,7.49,"Data Analytics, Cyber Security, SQL",Google India,1025800,Attended,
2021,2021_S69,Sneha Yadav,CSE,7.49,"Data Analytics, Cyber Security, SQL",Razorpay,2032030,Placed,2021-08-15
2021,2021_S70,Vivaan Iyer,ECE,6.88,"Data Analytics, Machine Learning, Artificial Intelligence",PwC India,991295,Rejected,
2021,2021_S70,Vivaan Iyer,ECE,6.88,"Data Analytics, Machine Learning, Artificial Intelligence",Mphasis,899934,Rejected,
2021,2021_S71,Pooja Desai,ECE,9.5,"SQL, Java, Cloud Computing",PhonePe,530716,Attended,
2021,2021_S71,Pooja Desai,ECE,9.5,"SQL, Java, Cloud Computing",Intel India,1861119,Rejected,
2021,2021_S72,Meera Rao,CIVIL,9.39,"Data Analytics, SQL, Cyber Security",Reliance Jio,2490300,Attended,
2021,2021_S72,Meera Rao,CIVIL,9.39,"Data Analytics, SQL, Cyber Security",Harman India,340492,Attended,
2021,2021_S73,Vikram Malhotra,EEE,6.45,"Web Development, Data Analytics, Artificial Intelligence",Zoho,2637006,Placed,2021-07-01
2021,2021_S73,Vikram Malhotra,EEE,6.45,"Web Development, Data Analytics, Artificial Intelligence",Qualcomm India,1196699,Placed,2021-09-26
2021,2021_S74,Rohan Nair,MECH,7.13,"Machine Learning, SQL, Artificial Intelligence",Bharat Electronics,918279,Attended,
2021,2021_S74,Rohan Nair,MECH,7.13,"Machine Learning, SQL, Artificial Intelligence",KPMG India,1160801,Placed,2021-10-14
2021,2021_S75,Neha Sharma,AI,6.8,"SQL, Web Development, Data Analytics",Mindtree,2474366,Placed,2021-10-23
2021,2021_S75,Neha Sharma,AI,6.8,"SQL, Web Development, Data Analytics",Qualcomm India,1420880,Attended,
2021,2021_S76,Vikram Ghosh,IT,8.45,"Cyber Security, DevOps, Data Analytics",Infosys BPM,745044,Rejected,
2021,2021_S76,Vikram Ghosh,IT,8.45,"Cyber Security, DevOps, Data Analytics",Harman India,1931748,Placed,2021-09-06
2021,2021_S77,Sai Verma,EEE,8.91,"Artificial Intelligence, Python, DevOps",NVIDIA India,1982129,Rejected,
2021,2021_S77,Sai Verma,EEE,8.91,"Artificial Intelligence, Python, DevOps",Bharat Electronics,1326573,Placed,2021-09-15
2021,2021_S78,Kavya Menon,AI,7.27,"Artificial Intelligence, Web Development, Java",PolicyBazaar,1974211,Placed,2021-11-05
2021,2021_S78,Kavya Menon,AI,7.27,"Artificial Intelligence, Web Development, Java",Mindtree,1755464,Placed,2021-05-07
2021,2021_S79,Arjun Verma,MECH,8.34,"Artificial Intelligence, Cloud Computing, Python",TCS,2798835,Placed,2021-08-02
2021,2021_S79,Arjun Verma,MECH,8.34,"Artificial Intelligence, Cloud Computing, Python",Tata Power,385401,Attended,
2021,2021_S80,Rahul Gupta,IT,8.27,"DevOps, Cyber Security, Web Development",IBM India,2177392,Rejected,
2021,2021_S80,Rahul Gupta,IT,8.27,"DevOps, Cyber Security, Web Development",Tech Mahindra,878776,Attended,
2021,2021_S81,Sneha Desai,DS,6.56,"DevOps, SQL, Web Development",Ola,1466224,Attended,
2021,2021_S81,Sneha Desai,DS,6.56,"DevOps, SQL, Web Development",Oracle India,2011833,Rejected,
2021,2021_S82,Aditya Verma,CSE,8.44,"DevOps, Data Analytics, Cyber Security",Wipro,529005,Placed,2021-12-05
2021,2021_S82,Aditya Verma,CSE,8.44,"DevOps, Data Analytics, Cyber Security",Tata Elxsi,2515908,Attended,
2021,2021_S83,Krishna Nair,AI,7.15,"Artificial Intelligence, Cloud Computing, Cyber Security",Mahindra & Mahindra,1903262,Rejected,
2021,2021_S83,Krishna Nair,AI,7.15,"Artificial Intelligence, Cloud Computing, Cyber Security",Zensar Technologies,2712828,Placed,2021-09-13
2021,2021_S84,Ishita Gupta,AI,6.13,"Artificial Intelligence, SQL, Data Analytics",Persistent Systems,1345391,Rejected,
